	WordPiece	surprisal	window
1395	his	2.8105835076391763	1SL/2R
1396	face	2.063595875264769	1SL/2R
1397	and	0.5710751837226757	1SL/2R
1398	his	0.06743225959696446	1SL/2R
1399	name	3.2205060595234833	1SL/2R
1400	shall	0.8514563888755149	1SL/2R
1401	be	1.1939575584315885	1SL/2R
1402	in	4.721401238654429	1SL/2R
1403	their	0.029353413591124606	1SL/2R
1404	forehead	6.332171631270301	1SL/2R
1405	##s	0.020119118358223786	1SL/2R
1406	.	0.14373852729034842	1SL/2R
1407	And	1.5167815470023973	1SL/2R
1408	there	6.026814153390798	1SL/2R
1409	shall	8.029110868531749	1SL/2R
1410	be	0.04435328480569249	1SL/2R
1411	no	2.2679245148841636	1SL/2R
1412	night	10.323979241534872	1SL/2R
1413	there	8.191935897547625	1SL/2R
1414	and	5.579377054353908	1SL/2R
1415	they	5.958567603931713	1SL/2R
1416	need	6.233018755145041	1SL/2R
1417	no	0.2938608838036476	1SL/2R
1418	candle	12.792419169049426	1SL/2R
1419	neither	16.631631022926523	1SL/2R
1420	light	4.640169088156802	1SL/2R
1421	of	4.547390747433871	1SL/2R
1422	the	0.4027922809131069	1SL/2R
1423	sun	4.440276332552572	1SL/2R
1424	for	9.14478542860057	1SL/2R
1425	the	0.625143586378395	1SL/2R
1426	Lord	3.0066486675458055	1SL/2R
1427	God	5.29619039730675	1SL/2R
1428	give	4.448620061169441	1SL/2R
1429	##th	3.759177521405513	1SL/2R
1430	them	3.8480816620948586	1SL/2R
1431	light	4.638242519026422	1SL/2R
1432	and	0.4650532654169218	1SL/2R
1433	they	1.8154047358608334	1SL/2R
1434	shall	0.3447085139908851	1SL/2R
1435	reign	10.40061308795984	1SL/2R
1436	for	0.19964057542225866	1SL/2R
1437	ever	0.6611030192710102	1SL/2R
1438	and	0.07960080053073942	1SL/2R
1439	ever	0.1783414186326326	1SL/2R
1440	.	0.1256505557026983	1SL/2R
1441	And	2.2752139927270654	1SL/2R
1442	he	1.6656735142860788	1SL/2R
1443	said	3.647203013848418	1SL/2R
1444	unto	5.632299181308121	1SL/2R
1445	me	0.9881769597268505	1SL/2R
1446	These	9.274499143159863	1SL/2R
1447	saying	8.396015819856641	1SL/2R
1448	##s	0.003397128198311414	1SL/2R
1449	are	2.356483192548687	1SL/2R
1450	faithful	9.655385638648102	1SL/2R
1451	and	0.09356571212250789	1SL/2R
1452	true	1.6580633232752102	1SL/2R
1453	and	7.318704315994079	1SL/2R
1454	the	2.0658946992517024	1SL/2R
1455	Lord	4.552407834346576	1SL/2R
1456	God	4.3102411617492145	1SL/2R
1457	of	4.259309053699804	1SL/2R
1458	the	0.6737429301620184	1SL/2R
1459	holy	5.4684068657513585	1SL/2R
1460	prophet	4.525844137269341	1SL/2R
1461	##s	0.5279696323462281	1SL/2R
1462	sent	6.403046732745103	1SL/2R
1463	his	3.761910631596835	1SL/2R
1464	angel	8.40445783319805	1SL/2R
1465	to	0.4612157084554554	1SL/2R
1466	she	3.6284837564815944	1SL/2R
1467	##w	6.268396216469768	1SL/2R
1468	unto	5.900487647485033	1SL/2R
1469	his	1.1811199480862093	1SL/2R
1470	servants	8.547745057981455	1SL/2R
1471	the	2.8368515651940998	1SL/2R
1472	things	4.085322353764293	1SL/2R
1473	which	5.309511732315422	1SL/2R
1474	must	5.885440774003556	1SL/2R
1475	shortly	13.71823336167044	1SL/2R
1476	be	0.0008856384679256539	1SL/2R
1477	done	1.3864584822808717	1SL/2R
1478	.	0.176368715957437	1SL/2R
1479	Be	0.26345169608822894	1SL/2R
1480	##hold	6.678220643376113	1SL/2R
1481	I	4.51007611085964	1SL/2R
1482	come	10.649356028826077	1SL/2R
1483	quickly	15.022578129549357	1SL/2R
1484	blessed	15.997523856159896	1SL/2R
1485	is	3.654497428925838	1SL/2R
1486	he	7.472344150525552	1SL/2R
1487	that	3.060243341326228	1SL/2R
1488	keep	9.06700350879478	1SL/2R
1489	##eth	6.462753038124668	1SL/2R
1490	the	1.5641985206541422	1SL/2R
1491	saying	11.423962744914885	1SL/2R
1492	##s	0.027463273674014303	1SL/2R
1493	of	0.7138403391036106	1SL/2R
1494	the	0.29094564465937917	1SL/2R
1495	prophecy	10.803434191511071	1SL/2R
1496	of	5.536791337618529	1SL/2R
1497	this	1.8718789922369123	1SL/2R
1498	book	6.519415008417847	1SL/2R
1499	.	0.19123619629029956	1SL/2R
1500	And	8.973151896045305	1SL/2R
1501	I	12.750655611017704	1SL/2R
1502	John	17.02066438903024	1SL/2R
1503	saw	7.735443433749172	1SL/2R
1504	these	1.8602241557444932	1SL/2R
1505	things	2.4776184174008917	1SL/2R
1506	and	1.0745432616058288	1SL/2R
1507	heard	3.4179029369150378	1SL/2R
1508	them	2.4024826333279763	1SL/2R
1509	And	14.764474501842061	1SL/2R
1510	when	7.332946079398384	1SL/2R
1511	I	0.2623326121661803	1SL/2R
1512	had	1.8727836696131304	1SL/2R
1513	heard	2.752745512061056	1SL/2R
1514	and	0.12774878574814708	1SL/2R
1515	seen	6.060369047506473	1SL/2R
1516	I	3.999764059097165	1SL/2R
1517	fell	5.83830590429017	1SL/2R
1518	down	2.145649960806211	1SL/2R
1519	to	0.42329573400175663	1SL/2R
1520	worship	14.137798160115072	1SL/2R
1521	before	9.555866985429542	1SL/2R
1522	the	0.2983914850811739	1SL/2R
1523	feet	8.086291636601928	1SL/2R
1524	of	0.0061724861656339254	1SL/2R
1525	the	0.794924940155059	1SL/2R
1526	angel	6.511906124871024	1SL/2R
1527	which	6.078240402728814	1SL/2R
1528	she	3.5946112764264067	1SL/2R
1529	##wed	13.418421267461477	1SL/2R
1530	me	3.1754911194122237	1SL/2R
1531	these	0.2673806185146953	1SL/2R
1532	things	0.6118202818218745	1SL/2R
1533	.	0.17876524962418067	1SL/2R
1534	Then	7.647514412596729	1SL/2R
1535	sa	3.3807654526608526	1SL/2R
1536	##ith	0.11205253179993624	1SL/2R
1537	he	9.874599300324322	1SL/2R
1538	unto	9.288221504765794	1SL/2R
1539	me	1.2115010004576185	1SL/2R
1540	See	18.282816225886705	1SL/2R
1541	thou	9.3670725647464	1SL/2R
1542	do	4.366712609231954	1SL/2R
1543	it	4.771064787937954	1SL/2R
1544	not	10.620341232396376	1SL/2R
1545	for	5.076632613740632	1SL/2R
1546	I	0.02631997334456216	1SL/2R
1547	am	3.2134614453780235	1SL/2R
1548	thy	4.530490954624875	1SL/2R
1549	fellows	19.587826487959557	1SL/2R
1550	##er	9.590302457448608	1SL/2R
1551	##vant	2.021018681203738	1SL/2R
1552	and	2.766618910901513	1SL/2R
1553	of	8.410601098304832	1SL/2R
1554	thy	1.9136596505957104	1SL/2R
1555	br	0.0001566847030429772	1SL/2R
1556	##eth	0.0001432686616713663	1SL/2R
1557	##ren	0.02675659837013908	1SL/2R
1558	the	4.908026859372577	1SL/2R
1559	prophet	3.896698423035347	1SL/2R
1560	##s	0.48510226362632103	1SL/2R
1561	and	0.6735382812244272	1SL/2R
1562	of	0.2202301567990935	1SL/2R
1563	them	5.319052596294868	1SL/2R
1564	which	8.078164328086459	1SL/2R
1565	keep	7.759135605772643	1SL/2R
1566	the	2.3079010034218905	1SL/2R
1567	saying	7.977879101101554	1SL/2R
1568	##s	0.01807923448041122	1SL/2R
1569	of	1.4368602983397911	1SL/2R
1570	this	4.144797597497179	1SL/2R
1571	book	9.01609344694301	1SL/2R
1572	worship	15.82112273830858	1SL/2R
1573	God	13.7146144326823	1SL/2R
1574	.	0.3121580041856146	1SL/2R
1575	And	2.7992302290162576	1SL/2R
1576	he	3.3107402386943243	1SL/2R
1577	sa	0.19503811176358285	1SL/2R
1578	##ith	1.187006138489842	1SL/2R
1579	unto	3.727484541718583	1SL/2R
1580	me	9.842798031307677	1SL/2R
1581	Seal	20.321687962599025	1SL/2R
1582	not	12.757977440543748	1SL/2R
1583	the	3.6441257762684383	1SL/2R
1584	saying	9.981504013493128	1SL/2R
1585	##s	0.09666966117599846	1SL/2R
1586	of	3.7423290274594603	1SL/2R
1587	the	0.6101120339130511	1SL/2R
1588	prophecy	12.436573161691154	1SL/2R
1589	of	1.5406274195242753	1SL/2R
1590	this	2.7158932243623592	1SL/2R
1591	book	7.085387311219344	1SL/2R
1592	for	6.2391899193913645	1SL/2R
1593	the	4.102774755148185	1SL/2R
1594	time	5.434681142159952	1SL/2R
1595	is	0.8726891926907776	1SL/2R
1596	at	0.09668124701261172	1SL/2R
1597	hand	2.600881959320475	1SL/2R
1598	.	0.25342335481626505	1SL/2R
1599	He	11.254889297802322	1SL/2R
1600	that	9.030190700377027	1SL/2R
1601	is	1.9962256228164499	1SL/2R
1602	un	0.2558474676508735	1SL/2R
1603	##ju	0.022749777936635775	1SL/2R
1604	##st	0.019101342868334467	1SL/2R
1605	let	8.894474765876852	1SL/2R
1606	him	1.2369687199177823	1SL/2R
1607	be	0.5399346238023937	1SL/2R
1608	un	0.012230475297061377	1SL/2R
1609	##ju	7.739240047104371e-06	1SL/2R
1610	##st	0.0010602325715090431	1SL/2R
1611	still	15.343475409838078	1SL/2R
1612	and	6.099207432867188	1SL/2R
1613	he	1.3866077654281141	1SL/2R
1614	which	5.836315777926335	1SL/2R
1615	is	0.0736171291989689	1SL/2R
1616	filthy	15.762707603917937	1SL/2R
1617	let	0.31764486815647536	1SL/2R
1618	him	0.09118933834188132	1SL/2R
1619	be	0.010996495331538732	1SL/2R
1620	filthy	5.9258696462846485	1SL/2R
1621	still	0.4322510255939426	1SL/2R
1622	and	1.4162005706949836	1SL/2R
1623	he	0.42821275969702066	1SL/2R
1624	that	0.5258708800940531	1SL/2R
1625	is	0.0135020539161164	1SL/2R
1626	right	0.20768252101326018	1SL/2R
1627	##eous	6.403399378485892	1SL/2R
1628	let	0.12280762273315912	1SL/2R
1629	him	0.10192500976384597	1SL/2R
1630	be	0.005034968715340013	1SL/2R
1631	right	0.10726190967941455	1SL/2R
1632	##eous	0.0017035476388529312	1SL/2R
1633	still	0.20924196338313544	1SL/2R
1634	and	0.31051637919934905	1SL/2R
1635	he	0.33221201097859865	1SL/2R
1636	that	0.1111817018568381	1SL/2R
1637	is	0.008307243702772764	1SL/2R
1638	holy	12.194735345330507	1SL/2R
1639	let	0.05247863065863838	1SL/2R
1640	him	0.03669298228228867	1SL/2R
1641	be	0.005517680378517514	1SL/2R
1642	holy	8.296420387505727	1SL/2R
1643	still	0.03327541706891497	1SL/2R
1644	.	0.29429063237433595	1SL/2R
1645	And	1.611363438977377	1SL/2R
1646	be	0.06455516193110693	1SL/2R
1647	##hold	5.1517621849755475	1SL/2R
1648	I	4.243696667247803	1SL/2R
1649	come	7.222922712632907	1SL/2R
1650	quickly	14.078488989612737	1SL/2R
1651	and	9.641132734870101	1SL/2R
1652	my	0.8425812035816522	1SL/2R
1653	reward	5.407135252155662	1SL/2R
1654	is	1.79325016740367	1SL/2R
1655	with	5.2233402710515255	1SL/2R
1656	me	3.878061675624363	1SL/2R
1657	to	0.4397423936437266	1SL/2R
1658	give	8.346302074327085	1SL/2R
1659	every	6.22790575690617	1SL/2R
1660	man	6.112868930159425	1SL/2R
1661	according	15.897634183063646	1SL/2R
1662	as	14.831278920687259	1SL/2R
1663	his	2.1187676413321546	1SL/2R
1664	work	9.513541179307113	1SL/2R
1665	shall	4.847640103877955	1SL/2R
1666	be	1.6131339359496806	1SL/2R
1667	.	0.12043142631473619	1SL/2R
1668	I	0.012208968049872492	1SL/2R
1669	am	0.5572994352716008	1SL/2R
1670	Alpha	0.020600187793376443	1SL/2R
1671	and	0.6869337466509017	1SL/2R
1672	Omega	23.875496693158038	1SL/2R
1673	the	3.265269813056521	1SL/2R
1674	beginning	14.647214865165544	1SL/2R
1675	and	1.0243747665481628	1SL/2R
1676	the	0.005092008826668123	1SL/2R
1677	end	0.8255251752972114	1SL/2R
1678	the	0.5168207950430169	1SL/2R
1679	first	11.76727753569062	1SL/2R
1680	and	0.09859197563644513	1SL/2R
1681	the	0.00245326741003252	1SL/2R
1682	last	0.42259445374069754	1SL/2R
1683	.	0.04759590735774332	1SL/2R
1684	Blessed	10.31461106248424	1SL/2R
1685	are	1.0792982377073836	1SL/2R
1686	they	3.7691644965740623	1SL/2R
1687	that	5.1592910241529815	1SL/2R
1688	do	6.243210070385538	1SL/2R
1689	his	7.417529385597148	1SL/2R
1690	command	0.5756590214313223	1SL/2R
1691	##ments	17.893734840377455	1SL/2R
1692	that	3.600427132409583	1SL/2R
1693	they	3.6024330737729935	1SL/2R
1694	may	3.3582004819364477	1SL/2R
1695	have	1.0777731244913995	1SL/2R
1696	right	9.758801634084145	1SL/2R
1697	to	1.7361809360952094	1SL/2R
1698	the	0.4819602993329884	1SL/2R
1699	tree	9.810878847273324	1SL/2R
1700	of	0.05185443835575009	1SL/2R
1701	life	0.49087426136382867	1SL/2R
1702	and	1.6888455384012178	1SL/2R
1703	may	0.8794914161513981	1SL/2R
1704	enter	5.303124138872066	1SL/2R
1705	in	7.784917343969269	1SL/2R
1706	through	1.3531619355295215	1SL/2R
1707	the	0.795142630391684	1SL/2R
1708	gates	8.130313257130641	1SL/2R
1709	into	8.545417551924485	1SL/2R
1710	the	0.2087986499595045	1SL/2R
1711	city	4.615992819174468	1SL/2R
1712	.	0.08362163731369213	1SL/2R
1713	For	9.607170847619255	1SL/2R
1714	without	15.308319835055027	1SL/2R
1715	are	7.774047854613354	1SL/2R
1716	dogs	15.790426604770367	1SL/2R
1717	and	1.3451037625706599	1SL/2R
1718	so	0.012132394446107825	1SL/2R
1719	##rcerer	0.7444807972937421	1SL/2R
1720	##s	0.022198653823804898	1SL/2R
1721	and	0.4663285449871982	1SL/2R
1722	whore	9.129946893713079	1SL/2R
1723	##mon	0.0009777086246275971	1SL/2R
1724	##gers	0.030506850266719558	1SL/2R
1725	and	0.03747876285717101	1SL/2R
1726	murderer	2.609955979867478	1SL/2R
1727	##s	0.002596176892332827	1SL/2R
1728	and	0.13666640893259308	1SL/2R
1729	idol	0.13158820783046976	1SL/2R
1730	##ater	0.29656412359695766	1SL/2R
1731	##s	0.018815647542753756	1SL/2R
1732	and	2.9861205610212207	1SL/2R
1733	who	1.177930455548981	1SL/2R
1734	##so	0.015714455785570142	1SL/2R
1735	##ever	0.03161400868072654	1SL/2R
1736	love	6.687431502208815	1SL/2R
1737	##th	10.599936085560905	1SL/2R
1738	and	1.1043846889192375	1SL/2R
1739	make	8.27325568514487	1SL/2R
1740	##th	3.8588216385950314	1SL/2R
1741	a	1.6267169046677281	1SL/2R
1742	lie	8.907224151520854	1SL/2R
1743	.	0.24339216869679633	1SL/2R
1744	I	7.211151357594449	1SL/2R
1745	Jesus	26.321896149463647	1SL/2R
1746	have	6.589793877929351	1SL/2R
1747	sent	8.742941538309088	1SL/2R
1748	mine	12.679627466604021	1SL/2R
1749	angel	11.196398194538137	1SL/2R
1750	to	0.07652044388144609	1SL/2R
1751	testify	10.88015806899622	1SL/2R
1752	unto	6.979998067043007	1SL/2R
1753	you	2.6713302765608398	1SL/2R
1754	these	3.0583879838856203	1SL/2R
1755	things	2.3675834875992665	1SL/2R
1756	in	1.0716320807865205	1SL/2R
1757	the	1.505782971660275	1SL/2R
1758	churches	11.576480490880432	1SL/2R
1759	I	0.18470544614596968	1SL/2R
1760	am	1.7165201869684592	1SL/2R
1761	the	5.536707507208125	1SL/2R
1762	root	15.521251854531846	1SL/2R
1763	and	2.292161805447319	1SL/2R
1764	the	0.6130697505115283	1SL/2R
1765	offspring	9.19427383736613	1SL/2R
1766	of	0.01948994097568753	1SL/2R
1767	David	8.31145342916018	1SL/2R
1768	and	1.050194123463553	1SL/2R
1769	the	1.8477875844584326	1SL/2R
1770	bright	16.201606713963628	1SL/2R
1771	and	7.818350594221294	1SL/2R
1772	morning	11.646789356149585	1SL/2R
1773	star	4.160444803275577	1SL/2R
1774	.	0.17419668244512937	1SL/2R
1775	And	4.8533533313628245	1SL/2R
1776	the	2.4816160167742147	1SL/2R
1777	Spirit	12.708334505939163	1SL/2R
1778	and	8.05185675595361	1SL/2R
1779	the	0.14299012033080333	1SL/2R
1780	bride	16.57585614169909	1SL/2R
1781	say	13.231777908958392	1SL/2R
1782	Come	13.136517239486201	1SL/2R
1783	And	7.115057784047351	1SL/2R
1784	let	6.513608083373436	1SL/2R
1785	him	13.083685242460632	1SL/2R
1786	that	7.029874005218976	1SL/2R
1787	hear	4.064698781697513	1SL/2R
1788	##eth	6.515321515983675	1SL/2R
1789	say	5.816655994544892	1SL/2R
1790	Come	2.27341189027476	1SL/2R
1791	And	0.519051197495148	1SL/2R
1792	let	0.08723398274196145	1SL/2R
1793	him	0.23946845710980716	1SL/2R
1794	that	0.32405728415935636	1SL/2R
1795	is	9.410915237336019	1SL/2R
1796	at	9.669281122754198	1SL/2R
1797	##hir	7.650715531135877	1SL/2R
1798	##st	0.734214861943356	1SL/2R
1799	come	3.201828833876847	1SL/2R
1800	And	1.0796762239672684	1SL/2R
1801	who	1.5278150241470905	1SL/2R
1802	##so	0.0040786531026039225	1SL/2R
1803	##ever	0.012489888359657081	1SL/2R
1804	will	0.9617445899659257	1SL/2R
1805	let	2.525652990031554	1SL/2R
1806	him	1.5747367078158294	1SL/2R
1807	take	5.271721242988541	1SL/2R
1808	the	0.49845992543650564	1SL/2R
1809	water	10.06092212339933	1SL/2R
1810	of	0.23631764336333638	1SL/2R
1811	life	4.405275273523517	1SL/2R
1812	freely	7.206375855294009	1SL/2R
1813	.	0.7916535487989234	1SL/2R
1814	For	9.870727046532103	1SL/2R
1815	I	2.082689478464418	1SL/2R
1816	testify	9.872070521782486	1SL/2R
1817	unto	5.961519678926578	1SL/2R
1818	every	2.8859973478344294	1SL/2R
1819	man	3.960839967406557	1SL/2R
1820	that	3.582152505809348	1SL/2R
1821	hear	6.290653939593041	1SL/2R
1822	##eth	0.16610774157156769	1SL/2R
1823	the	0.1344153829047781	1SL/2R
1824	words	2.022564241336272	1SL/2R
1825	of	0.07425144447531487	1SL/2R
1826	the	0.3839403095967519	1SL/2R
1827	prophecy	11.520542147451492	1SL/2R
1828	of	2.5308487170024305	1SL/2R
1829	this	1.8856120290636202	1SL/2R
1830	book	7.347555760778036	1SL/2R
1831	If	8.655298553670548	1SL/2R
1832	any	2.98592690195788	1SL/2R
1833	man	0.7381783808238291	1SL/2R
1834	shall	2.7959017444502052	1SL/2R
1835	add	8.400821174976587	1SL/2R
1836	unto	3.252942279195893	1SL/2R
1837	these	2.1968900505568887	1SL/2R
1838	things	5.323166342264197	1SL/2R
1839	God	8.348855328242102	1SL/2R
1840	shall	0.13547792450565418	1SL/2R
1841	add	3.4294774124948613	1SL/2R
1842	unto	0.1996696092399177	1SL/2R
1843	him	1.0788566825620276	1SL/2R
1844	the	1.8411988065423777	1SL/2R
1845	plague	11.454815269420614	1SL/2R
1846	##s	0.02129652248573816	1SL/2R
1847	that	0.9429355493993506	1SL/2R
1848	are	0.4898830827808493	1SL/2R
1849	written	10.36156905776248	1SL/2R
1850	in	0.179689350543643	1SL/2R
1851	this	0.24326513514197648	1SL/2R
1852	book	0.14987612838415587	1SL/2R
1853	.	0.32098183426787047	1SL/2R
1854	And	5.368824943026423	1SL/2R
1855	if	4.769296107630147	1SL/2R
1856	any	2.0299355476851577	1SL/2R
1857	man	7.973341821713435	1SL/2R
1858	shall	10.05190970516505	1SL/2R
1859	take	9.50490022510219	1SL/2R
1860	away	6.596661286009467	1SL/2R
1861	from	4.620732168811799	1SL/2R
1862	the	0.6206827175014263	1SL/2R
1863	words	9.656535707499128	1SL/2R
1864	of	0.2495423289098217	1SL/2R
1865	the	0.9148499728488578	1SL/2R
1866	book	9.559105746401169	1SL/2R
1867	of	0.7683248427892772	1SL/2R
1868	this	5.673853770927963	1SL/2R
1869	prophecy	14.229278547301968	1SL/2R
1870	God	8.551340338641628	1SL/2R
1871	shall	0.13003205337974072	1SL/2R
1872	take	0.04962956900602203	1SL/2R
1873	away	0.687829276261666	1SL/2R
1874	his	0.9490945118342772	1SL/2R
1875	part	11.361139230152853	1SL/2R
1876	out	4.985653404944007	1SL/2R
1877	of	0.036673135968107756	1SL/2R
1878	the	0.3102297532478378	1SL/2R
1879	book	5.488841901081092	1SL/2R
1880	of	0.4247790792559585	1SL/2R
1881	life	10.132818746443931	1SL/2R
1882	and	0.5085697524935546	1SL/2R
1883	out	3.7376084652080173	1SL/2R
1884	of	0.02759237897995119	1SL/2R
1885	the	0.7611108930628914	1SL/2R
1886	holy	1.7677928217767658	1SL/2R
1887	city	9.419180197496688	1SL/2R
1888	and	0.22710585890533747	1SL/2R
1889	from	3.639609669408682	1SL/2R
1890	the	1.7421777023802683	1SL/2R
1891	things	4.2464952383248695	1SL/2R
1892	which	1.412496115578483	1SL/2R
1893	are	0.4201924188011873	1SL/2R
1894	written	4.1503470296805745	1SL/2R
1895	in	0.12105617969909077	1SL/2R
1896	this	1.2822708703202763	1SL/2R
1897	book	0.3722432675753657	1SL/2R
1898	.	0.13552732675082863	1SL/2R
1899	He	12.250440793143898	1SL/2R
1900	which	14.981862828249202	1SL/2R
1901	test	7.006141396892537	1SL/2R
1902	##if	2.773101160594559	1SL/2R
1903	##iet	0.5811674968059648	1SL/2R
1904	##h	3.289587030879883	1SL/2R
1905	these	5.757892662306362	1SL/2R
1906	things	4.952627590781708	1SL/2R
1907	sa	2.6284958538336234	1SL/2R
1908	##ith	1.8780839599764816	1SL/2R
1909	Surely	15.013069855217354	1SL/2R
1910	I	6.311933924608364	1SL/2R
1911	come	7.721229126779444	1SL/2R
1912	quickly	11.478674414264512	1SL/2R
1913	Am	3.717676643083281	1SL/2R
1914	##en	5.246052670192513	1SL/2R
1915	Even	15.327639621722223	1SL/2R
1916	so	3.682408388739432	1SL/2R
1917	come	12.418384262300549	1SL/2R
1918	Lord	3.261535770932002	1SL/2R
1919	Jesus	5.769393284745224	1SL/2R
1920	.	0.36783380155845874	1SL/2R
1921	The	0.548015719867211	1SL/2R
1922	grace	13.03682697409817	1SL/2R
1923	of	0.016268934702188653	1SL/2R
1924	our	2.1231285346367943	1SL/2R
1925	Lord	0.02342460207773318	1SL/2R
1926	Jesus	0.826265991122811	1SL/2R
1927	Christ	8.627366186110358	1SL/2R
1928	be	4.934498894432195	1SL/2R
1929	with	1.2212345399590536	1SL/2R
1930	you	1.9758471275761849	1SL/2R
1931	all	10.98784760928564	1SL/2R
1932	Am	0.7322777483543961	1SL/2R
1933	##en	0.12838470613469236	1SL/2R
1934	.	0.1421887676669191	1SL/2R
1935	And	1.0876813080040155	1SL/SR
1936	he	2.1771730491253054	1SL/SR
1937	she	4.734059808546926	1SL/SR
1938	##wed	5.682136277807001	1SL/SR
1939	me	10.221883657386124	1SL/SR
1940	a	0.41645751338450593	1SL/SR
1941	pure	6.931409978756035	1SL/SR
1942	river	6.124246056037233	1SL/SR
1943	of	2.4584070519267205	1SL/SR
1944	water	4.370125481990865	1SL/SR
1945	of	6.084099838118551	1SL/SR
1946	life	5.548040865211897	1SL/SR
1947	clear	3.838162003209625	1SL/SR
1948	as	0.408428918626929	1SL/SR
1949	crystal	10.550115356262769	1SL/SR
1950	proceeding	14.995029673901302	1SL/SR
1951	out	0.24355189262064278	1SL/SR
1952	of	0.6873124129282742	1SL/SR
1953	the	0.047982923530598104	1SL/SR
1954	throne	11.576595646790517	1SL/SR
1955	of	0.005339956727452084	1SL/SR
1956	God	0.6595613165821869	1SL/SR
1957	and	1.145129049260228	1SL/SR
1958	of	2.569570164181229	1SL/SR
1959	the	0.050226621890187687	1SL/SR
1960	Lamb	9.252948017542105	1SL/SR
1961	.	0.08300869304809393	1SL/SR
1962	In	0.09561123704063423	1SL/SR
1963	the	0.0014064715441959288	1SL/SR
1964	midst	6.499644115830245	1SL/SR
1965	of	0.005057577385289482	1SL/SR
1966	the	0.054491240062419774	1SL/SR
1967	street	11.842993913670748	1SL/SR
1968	of	2.8685298431274124	1SL/SR
1969	it	8.47929884131035	1SL/SR
1970	and	2.3729932066506305	1SL/SR
1971	on	0.4143606197229958	1SL/SR
1972	either	4.19769516015684	1SL/SR
1973	side	0.08960439393787199	1SL/SR
1974	of	0.01869054840169798	1SL/SR
1975	the	0.04758426470398695	1SL/SR
1976	river	4.563847900554821	1SL/SR
1977	was	1.617708840378133	1SL/SR
1978	there	6.18377246260902	1SL/SR
1979	the	3.489460966568171	1SL/SR
1980	tree	0.13941689510392488	1SL/SR
1981	of	0.042395316843867256	1SL/SR
1982	life	5.394882921178618	1SL/SR
1983	which	3.796264875318238	1SL/SR
1984	bare	16.69000401333042	1SL/SR
1985	twelve	17.616025635597776	1SL/SR
1986	manner	11.222835602699849	1SL/SR
1987	of	1.5992272498236668	1SL/SR
1988	fruits	6.655280541415258	1SL/SR
1989	and	1.0442090160950943	1SL/SR
1990	yielded	9.149810395728059	1SL/SR
1991	her	10.087168668047529	1SL/SR
1992	fruit	1.4771737788786488	1SL/SR
1993	every	0.7620792076199666	1SL/SR
1994	month	4.6346284270725	1SL/SR
1995	and	2.183701651236059	1SL/SR
1996	the	0.11108882453352016	1SL/SR
1997	leaves	4.361701754655705	1SL/SR
1998	of	0.07600758417990675	1SL/SR
1999	the	1.29529306813908	1SL/SR
2000	tree	1.0547487188983586	1SL/SR
2001	were	3.984743370444854	1SL/SR
2002	for	0.43697670564019847	1SL/SR
2003	the	0.01962722592296674	1SL/SR
2004	healing	10.341698176398356	1SL/SR
2005	of	0.03738592210706911	1SL/SR
2006	the	2.305616180062187	1SL/SR
2007	nations	12.67913335965918	1SL/SR
2008	.	0.10753824636272911	1SL/SR
2009	And	2.681910845453756	1SL/SR
2010	there	0.06315083403197963	1SL/SR
2011	shall	0.4802111583475383	1SL/SR
2012	be	0.01372393149141252	1SL/SR
2013	no	0.04237778290628523	1SL/SR
2014	more	3.162230993068472	1SL/SR
2015	curse	13.173012564606884	1SL/SR
2016	but	4.195993975219994	1SL/SR
2017	the	0.10550174935518239	1SL/SR
2018	throne	12.418970940326831	1SL/SR
2019	of	0.005982679322742747	1SL/SR
2020	God	0.5902218028199326	1SL/SR
2021	and	0.6438818852864823	1SL/SR
2022	of	9.11466939031162	1SL/SR
2023	the	0.06901241273346433	1SL/SR
2024	Lamb	9.358451929171169	1SL/SR
2025	shall	0.06413059148501767	1SL/SR
2026	be	2.951210494269801	1SL/SR
2027	in	3.5023119816615234	1SL/SR
2028	it	5.893973876320711	1SL/SR
2029	and	0.24492804231142878	1SL/SR
2030	his	0.4780936161614238	1SL/SR
2031	servants	6.946772598568671	1SL/SR
2032	shall	0.526754538730336	1SL/SR
2033	serve	3.9543028199494135	1SL/SR
2034	him	1.5990650744300023	1SL/SR
2035	.	0.15772658696410397	1SL/SR
2036	And	2.602408006763567	1SL/SR
2037	they	0.43996565102712926	1SL/SR
2038	shall	0.11619115787396096	1SL/SR
2039	see	1.4053310767276386	1SL/SR
2040	his	0.18892444069154843	1SL/SR
2041	face	0.6023790235768467	1SL/SR
2042	and	0.5107972273426208	1SL/SR
2043	his	0.0612986448035137	1SL/SR
2044	name	4.3029747616865865	1SL/SR
2045	shall	1.4479939891100297	1SL/SR
2046	be	1.4628683535446183	1SL/SR
2047	in	5.38906517485702	1SL/SR
2048	their	0.021352114618374562	1SL/SR
2049	forehead	6.332171631270301	1SL/SR
2050	##s	0.020119118358223786	1SL/SR
2051	.	0.14373852729034842	1SL/SR
2052	And	3.828334514309327	1SL/SR
2053	there	0.01644409590174164	1SL/SR
2054	shall	1.0787081956153037	1SL/SR
2055	be	0.021956610059854186	1SL/SR
2056	no	0.3353282276349184	1SL/SR
2057	night	8.915601945767945	1SL/SR
2058	there	5.4386186996175585	1SL/SR
2059	and	2.168319705912631	1SL/SR
2060	they	0.12195180098113557	1SL/SR
2061	need	4.70820904251075	1SL/SR
